Date,High,Low,Open,Close,Volume,Adj Close
20-05-2021,127.7200012,125.0999985,125.2300034,127.3099976,76857100,126.9342804
21-05-2021,128,125.2099991,127.8199997,125.4300003,79295400,125.0598373
24-05-2021,127.9400024,125.9400024,126.0100021,127.0999985,63092900,126.7248993
25-05-2021,128.3200073,126.3199997,127.8199997,126.9000015,72009500,126.5254974
26-05-2021,127.3899994,126.4199982,126.9599991,126.8499985,56575900,126.4756393
27-05-2021,127.6399994,125.0800018,126.4400024,125.2799988,94625600,124.9102707
28-05-2021,125.8000031,124.5500031,125.5699997,124.6100006,71311100,124.2422562
01-06-2021,125.3499985,123.9400024,125.0800018,124.2799988,67637100,123.9132233
02-06-2021,125.2399979,124.0500031,124.2799988,125.0599976,59278900,124.690918
03-06-2021,124.8499985,123.1299973,124.6800003,123.5400009,76229200,123.175415
04-06-2021,126.1600037,123.8499985,124.0699997,125.8899994,75169300,125.5184784
07-06-2021,126.3199997,124.8300018,126.1699982,125.9000015,71057600,125.52845
08-06-2021,128.4600067,126.2099991,126.5999985,126.7399979,74403800,126.3659668
09-06-2021,127.75,126.5199966,127.2099991,127.1299973,56877900,126.7548218
10-06-2021,128.1900024,125.9400024,127.0199966,126.1100006,71186400,125.7378311
11-06-2021,127.4400024,126.0999985,126.5299988,127.3499985,53522400,126.9741669
14-06-2021,130.5399933,127.0699997,127.8199997,130.4799957,96906500,130.0949249
15-06-2021,130.6000061,129.3899994,129.9400024,129.6399994,62746300,129.2574158
16-06-2021,130.8899994,128.4600067,130.3699951,130.1499939,91815000,129.7658997
17-06-2021,132.5500031,129.6499939,129.8000031,131.7899933,96721700,131.401062
18-06-2021,131.5099945,130.2400055,130.7100067,130.4600067,108953300,130.0749969
21-06-2021,132.4100037,129.2100067,130.3000031,132.3000031,79663300,131.9095612
22-06-2021,134.0800018,131.6199951,132.1300049,133.9799957,74783600,133.5845947
23-06-2021,134.3200073,133.2299957,133.7700043,133.6999969,60214200,133.3054352
24-06-2021,134.6399994,132.9299927,134.4499969,133.4100037,68711000,133.0162811
25-06-2021,133.8899994,132.8099976,133.4600067,133.1100006,70783700,132.7171783
28-06-2021,135.25,133.3500061,133.4100037,134.7799988,62111300,134.3822479
29-06-2021,136.4900055,134.3500061,134.8000031,136.3300018,64556100,135.9276733
30-06-2021,137.4100037,135.8699951,136.1699982,136.9600067,63261400,136.5558167
01-07-2021,137.3300018,135.7599945,136.6000061,137.2700043,52485800,136.8648987
02-07-2021,140,137.75,137.8999939,139.9600067,78852600,139.5469666
06-07-2021,143.1499939,140.0700073,140.0700073,142.0200043,108181800,141.6008759
07-07-2021,144.8899994,142.6600037,143.5399933,144.5700073,104911600,144.1433563
08-07-2021,144.0599976,140.6699982,141.5800018,143.2400055,105575500,142.817276
09-07-2021,145.6499939,142.6499939,142.75,145.1100006,99890800,144.6817627
12-07-2021,146.3200073,144,146.2100067,144.5,76299700,144.0735626
13-07-2021,147.4600067,143.6300049,144.0299988,145.6399994,100827100,145.2101898
14-07-2021,149.5700073,147.6799927,148.1000061,149.1499939,127050800,148.7098236
15-07-2021,150,147.0899963,149.2400055,148.4799957,106820300,148.0418091
16-07-2021,149.7599945,145.8800049,148.4600067,146.3899994,93251400,145.9579773
19-07-2021,144.0700073,141.6699982,143.75,142.4499969,121434600,142.0296021
20-07-2021,147.1000061,142.9600067,143.4600067,146.1499939,96350000,145.7186737
21-07-2021,146.1300049,144.6300049,145.5299988,145.3999939,74993500,144.9709015
22-07-2021,148.1999969,145.8099976,145.9400024,146.8000031,77338200,146.3667603
23-07-2021,148.7200012,146.9199982,147.5500031,148.5599976,71447400,148.121582
26-07-2021,149.8300018,147.6999969,148.2700043,148.9900055,72434100,148.5503235
27-07-2021,149.2100067,145.5500031,149.1199951,146.7700043,104818600,146.336853
28-07-2021,146.9700012,142.5399933,144.8099976,144.9799957,118931200,144.5521393
29-07-2021,146.5500031,144.5800018,144.6900024,145.6399994,56699500,145.2101898
30-07-2021,146.3300018,144.1100006,144.3800049,145.8600006,70382000,145.4295349
02-08-2021,146.9499969,145.25,146.3600006,145.5200043,62880000,145.0905457
03-08-2021,148.0399933,145.1799927,145.8099976,147.3600006,64786600,146.9251099
04-08-2021,147.7899933,146.2799988,147.2700043,146.9499969,56368300,146.5163269
05-08-2021,147.8399963,146.1699982,146.9799957,147.0599976,46397700,146.6260071
06-08-2021,147.1100006,145.6300049,146.3500061,146.1399994,54067400,145.9270172
09-08-2021,146.6999969,145.5200043,146.1999969,146.0899963,48908700,145.8770905
10-08-2021,147.7100067,145.3000031,146.4400024,145.6000061,69023100,145.3878174
11-08-2021,146.7200012,145.5299988,146.0500031,145.8600006,48493500,145.6474304
12-08-2021,149.0500031,145.8399963,146.1900024,148.8899994,72282600,148.6730194
13-08-2021,149.4400024,148.2700043,148.9700012,149.1000061,59318800,148.8827209
16-08-2021,151.1900024,146.4700012,148.5399933,151.1199951,103296000,150.899765
17-08-2021,151.6799927,149.0899963,150.2299957,150.1900024,92229700,149.9711304
18-08-2021,150.7200012,146.1499939,149.8000031,146.3600006,86326000,146.146698
19-08-2021,148,144.5,145.0299988,146.6999969,86960300,146.4862061
20-08-2021,148.5,146.7799988,147.4400024,148.1900024,59947400,147.9740448
23-08-2021,150.1900024,147.8899994,148.3099976,149.7100067,60131800,149.4918365
24-08-2021,150.8600006,149.1499939,149.4499969,149.6199951,48606400,149.401947
25-08-2021,150.3200073,147.8000031,149.8099976,148.3600006,58991300,148.1437836
26-08-2021,149.1199951,147.5099945,148.3500061,147.5399933,48597200,147.3249817
27-08-2021,148.75,146.8300018,147.4799957,148.6000061,55721500,148.3834534
30-08-2021,153.4900055,148.6100006,149,153.1199951,90956700,152.8968506
31-08-2021,152.8000031,151.2899933,152.6600037,151.8300018,86453100,151.6087341
01-09-2021,154.9799957,152.3399963,152.8300018,152.5099945,80313700,152.287735
02-09-2021,154.7200012,152.3999939,153.8699951,153.6499939,71115500,153.4260712
03-09-2021,154.6300049,153.0899963,153.7599945,154.3000031,57808700,154.0751343
07-09-2021,157.2599945,154.3899994,154.9700012,156.6900024,82278300,156.4616547
08-09-2021,157.0399933,153.9799957,156.9799957,155.1100006,74420200,154.8839569
09-09-2021,156.1100006,153.9499969,155.4900055,154.0700073,57305700,153.8454742
10-09-2021,155.4799957,148.6999969,155,148.9700012,140646400,148.7528992
13-09-2021,151.4199982,148.75,150.6300049,149.5500031,102404300,149.3320618
14-09-2021,151.0700073,146.9100037,150.3500061,148.1199951,109296300,147.904129
15-09-2021,149.4400024,146.3699951,148.5599976,149.0299988,83281300,148.8128052
16-09-2021,148.9700012,147.2200012,148.4400024,148.7899933,68034100,148.5731506
17-09-2021,148.8200073,145.7599945,148.8200073,146.0599976,129868800,145.8471375
20-09-2021,144.8399963,141.2700043,143.8000031,142.9400024,123478900,142.7316895
21-09-2021,144.6000061,142.7799988,143.9299927,143.4299927,75834000,143.2209625
22-09-2021,146.4299927,143.6999969,144.4499969,145.8500061,76404300,145.6374512
23-09-2021,147.0800018,145.6399994,146.6499939,146.8300018,64838200,146.6160278
24-09-2021,147.4700012,145.5599976,145.6600037,146.9199982,53477900,146.7058868
27-09-2021,145.9600067,143.8200073,145.4700012,145.3699951,74150700,145.1581421
28-09-2021,144.75,141.6900024,143.25,141.9100037,108972300,141.703186
29-09-2021,144.4499969,142.0299988,142.4700012,142.8300018,74602000,142.6218567
30-09-2021,144.3800049,141.2799988,143.6600037,141.5,88934200,141.2937927
01-10-2021,142.9199982,139.1100006,141.8999939,142.6499939,94639600,142.4421082
04-10-2021,142.2100067,138.2700043,141.7599945,139.1399994,98322000,138.9372253
05-10-2021,142.2400055,139.3600006,139.4900055,141.1100006,80861100,140.9043579
06-10-2021,142.1499939,138.3699951,139.4700012,142,83221100,141.7930603
07-10-2021,144.2200012,142.7200012,143.0599976,143.2899933,61732700,143.0811768
08-10-2021,144.1799927,142.5599976,144.0299988,142.8999939,58718700,142.6917419
11-10-2021,144.8099976,141.8099976,142.2700043,142.8099976,64452200,142.6018829
12-10-2021,143.25,141.0399933,143.2299957,141.5099945,73035900,141.303772
13-10-2021,141.3999939,139.1999969,141.2400055,140.9100037,78762700,140.7046509
14-10-2021,143.8800049,141.5099945,142.1100006,143.7599945,69907100,143.5504913
15-10-2021,144.8999939,143.5099945,143.7700043,144.8399963,67885200,144.6289215
18-10-2021,146.8399963,143.1600037,143.4499969,146.5500031,85589200,146.3364258
19-10-2021,149.1699982,146.5500031,147.0099945,148.7599945,76378900,148.5431976
20-10-2021,149.75,148.1199951,148.6999969,149.2599945,58418800,149.0424805
21-10-2021,149.6399994,147.8699951,148.8099976,149.4799957,61421000,149.262146
22-10-2021,150.1799927,148.6399994,149.6900024,148.6900024,58883400,148.4733124
25-10-2021,149.3699951,147.6199951,148.6799927,148.6399994,50720600,148.4233856
26-10-2021,150.8399963,149.0099945,149.3300018,149.3200073,60893400,149.1024017
27-10-2021,149.7299957,148.4900055,149.3600006,148.8500061,56094900,148.6330872
28-10-2021,153.1699982,149.7200012,149.8200073,152.5700073,100077900,152.3476563
29-10-2021,149.9400024,146.4100037,147.2200012,149.8000031,124850400,149.5816956
01-11-2021,149.6999969,147.8000031,148.9900055,148.9600067,74588300,148.7429199
02-11-2021,151.5700073,148.6499939,148.6600037,150.0200043,69122000,149.8013763
03-11-2021,151.9700012,149.8200073,150.3899994,151.4900055,54511500,151.2692413
04-11-2021,152.4299927,150.6399994,151.5800018,150.9600067,60394600,150.7400055
05-11-2021,152.1999969,150.0599976,151.8899994,151.2799988,65414600,151.2799988
08-11-2021,151.5700073,150.1600037,151.4100037,150.4400024,55020900,150.4400024
09-11-2021,151.4299927,150.0599976,150.1999969,150.8099976,56787900,150.8099976
10-11-2021,150.1300049,147.8500061,150.0200043,147.9199982,65187100,147.9199982
11-11-2021,149.4299927,147.6799927,148.9600067,147.8699951,41000000,147.8699951
12-11-2021,150.3999939,147.4799957,148.4299927,149.9900055,63632600,149.9900055
